observed,cell_type,teacher_rate_hz,student_rate_hz
False,inhibitory,2,4.4
False,excitatory,0.4,0
False,excitatory,7.8,12
False,inhibitory,5.9,0
False,excitatory,0,0
False,inhibitory,0.8,0
False,excitatory,0.3,0
False,inhibitory,0.2,0
False,excitatory,31,22.2
False,excitatory,0,0
False,excitatory,0.6,0
False,inhibitory,4.1,14.4
False,excitatory,90.3,54.7
False,excitatory,1,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,excitatory,12.7,0.7
False,excitatory,0.5,0
False,excitatory,0.3,0
False,excitatory,0.1,0
False,inhibitory,24.5,12
False,inhibitory,0.1,0
False,excitatory,0,0
False,inhibitory,46.6,13.2
False,excitatory,0,0
False,excitatory,1.1,0
False,inhibitory,45.3,151.5
False,excitatory,12.2,0
False,excitatory,21.2,0
False,excitatory,1.8,0
False,inhibitory,0.5,0
False,inhibitory,0.1,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,1.2,0
False,inhibitory,0,0
False,excitatory,22.8,16.3
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,6.8,0
False,excitatory,0,0
False,excitatory,39.4,18.3
False,excitatory,0,0
False,excitatory,31.2,0
False,excitatory,0.9,0
False,inhibitory,26.1,96
False,excitatory,0.3,0.2
False,excitatory,0,0
False,excitatory,0.3,0
False,inhibitory,3.8,8.9
False,excitatory,1.8,0
False,excitatory,0,0
False,excitatory,3.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,29.8,33.4
False,inhibitory,6.4,0.6
False,excitatory,7,1.8
False,excitatory,0.9,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0.2,0
False,excitatory,0.6,1.1
False,excitatory,0,0
False,excitatory,1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,3.1,0
False,excitatory,2.7,0
False,excitatory,0,0
False,excitatory,0.7,1.1
False,excitatory,0,0
False,excitatory,1.6,0
False,excitatory,12,43.7
False,inhibitory,8.8,5.8
False,excitatory,0,0
False,excitatory,1.3,0.6
False,inhibitory,20.9,16.5
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,20.3,24.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.2,0
False,excitatory,22.5,59.2
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,65.5,44.2
False,inhibitory,3.3,1.4
False,excitatory,13.7,0
False,excitatory,0.4,0.1
False,excitatory,1,0
False,inhibitory,26.7,22
False,excitatory,24.6,1.3
False,excitatory,0.3,51.2
False,excitatory,0.4,0
False,excitatory,1,0
False,inhibitory,12.3,35.5
False,inhibitory,24.9,0
False,excitatory,8.2,0
False,excitatory,0,0
False,excitatory,2.5,0
False,excitatory,0,0
False,inhibitory,2.8,3.8
False,excitatory,33.8,0
False,excitatory,4.4,28.4
False,excitatory,0.2,0
False,excitatory,22.7,2
False,excitatory,0.5,0.8
False,excitatory,0,0
False,excitatory,1.3,0
False,excitatory,0,0
False,excitatory,16.7,0
False,excitatory,16.9,6.8
False,inhibitory,3.4,0
False,inhibitory,26.1,96.1
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,16.3,0.1
False,excitatory,32.9,0
False,excitatory,26.9,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,1.7,1.3
False,excitatory,15.1,7.9
False,excitatory,0.1,0
False,excitatory,2,0
False,excitatory,4.8,0.8
False,excitatory,0,0
False,excitatory,7.8,0.6
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.9,0
False,inhibitory,6.1,9.7
False,inhibitory,10.3,13.8
False,inhibitory,2.8,1.3
False,excitatory,0,0
False,excitatory,4,5.2
False,inhibitory,28,19.4
False,excitatory,0.1,0
False,excitatory,12.1,21
False,excitatory,112.6,0
False,inhibitory,95.3,78
False,excitatory,0,0
False,excitatory,33.7,42.2
False,excitatory,1.3,12.6
False,excitatory,0,0.4
False,excitatory,0.1,0
False,excitatory,1.6,0.7
False,excitatory,23.5,38.6
False,excitatory,5.7,0
False,excitatory,11.3,0
False,inhibitory,38.6,1
False,inhibitory,25.5,24.6
False,inhibitory,40.4,2
False,excitatory,0.1,0.1
False,excitatory,0,0
False,excitatory,0.2,0
False,inhibitory,5.4,0.9
False,excitatory,0.2,0
False,excitatory,0,0
False,inhibitory,24.6,1.1
False,excitatory,0,0
False,excitatory,1.9,1
False,excitatory,0,0
False,inhibitory,1.6,0.3
False,excitatory,0,0
False,excitatory,30.6,3
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0.1,0.4
False,inhibitory,5.2,4.8
False,excitatory,1,0
False,excitatory,68.3,7.4
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,17.3,43.9
False,excitatory,5.5,0
False,excitatory,4.2,19.9
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,1.1,14.7
False,inhibitory,0.3,0
False,excitatory,0,0
False,excitatory,1.1,0
False,excitatory,8.9,2.3
False,excitatory,0,0
False,inhibitory,121.7,89.3
False,excitatory,0,0
False,excitatory,3.7,26.7
False,excitatory,19.3,44.3
False,excitatory,0,0
False,inhibitory,4.7,6.5
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,18.1,40
False,excitatory,0.8,0
False,excitatory,0.2,0
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,0.9,0
False,excitatory,13.6,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.8,0
False,excitatory,24.5,26.7
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,3.7,0.2
False,excitatory,0,0
False,excitatory,4.8,0
False,excitatory,0.2,0
False,excitatory,0,0
False,inhibitory,14.6,23.1
False,excitatory,0,0
False,excitatory,24.7,0
False,excitatory,14,45.6
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,0,0
False,inhibitory,0.3,0.5
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,28.6,47.4
False,inhibitory,123.1,166.8
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,0.1,0
False,excitatory,0.2,0
False,inhibitory,77.1,185.9
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.8,5.3
False,excitatory,0,0
False,inhibitory,1.6,0.2
False,excitatory,1.4,0
False,excitatory,5.6,1.7
False,excitatory,1.1,0
False,excitatory,0.4,0
False,excitatory,6.9,8.4
False,excitatory,0.7,1.4
False,excitatory,0,0
False,excitatory,1.3,40.2
False,excitatory,0.6,1.9
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,2.2,0.7
False,excitatory,0,0
False,excitatory,5,5
False,excitatory,12.4,29.4
False,excitatory,5.4,0
False,inhibitory,35.9,2.1
False,excitatory,0.8,0.9
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.1,0.1
False,excitatory,0.4,0
False,excitatory,3.2,0
False,excitatory,0,0
False,excitatory,29.3,27.1
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,1.4,0.7
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,7.5,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,7.9,0
False,inhibitory,152,67.5
False,excitatory,5,4.2
False,inhibitory,7.2,0.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,3.9,17.1
False,inhibitory,0.2,0
False,excitatory,43,50.5
False,excitatory,36.6,0.3
False,excitatory,0.2,0
False,excitatory,3.4,0
False,excitatory,0,0.1
False,excitatory,13.8,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,38.6,38.5
False,excitatory,0.5,0.8
False,inhibitory,8.2,38.7
False,excitatory,2.9,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,66,0.7
False,inhibitory,17.1,21
False,excitatory,32.7,0
False,excitatory,6.8,0
False,inhibitory,40.8,50.4
False,excitatory,0,0
False,inhibitory,3.9,0.4
False,inhibitory,4.2,6.2
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0.2
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.4,0.2
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,15.8,2.1
False,excitatory,0,0
False,excitatory,2.5,0.7
False,excitatory,0.2,0
False,inhibitory,11.5,31.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,21.8,38.4
False,inhibitory,4,1.3
False,excitatory,0.3,0
False,excitatory,15,0.2
False,excitatory,0,0
False,excitatory,1,0.6
False,inhibitory,268.1,197.8
False,excitatory,35.6,41.6
False,excitatory,0.9,0
False,excitatory,14.9,8.1
False,excitatory,0,0
False,inhibitory,30.6,1.7
False,excitatory,0.2,0.1
False,excitatory,0,0
False,excitatory,12.2,17.2
False,excitatory,40.8,17.5
False,excitatory,4.9,0
False,excitatory,0,0
False,inhibitory,9.8,11
False,inhibitory,9.6,0.5
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0.3
False,inhibitory,0,0
False,inhibitory,30.5,46.2
False,excitatory,0,0
False,excitatory,1,0.2
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,40.7,23.4
False,excitatory,0,0
False,excitatory,2.5,0.4
False,excitatory,1.2,0
False,excitatory,0,0
False,inhibitory,26.4,0
False,excitatory,0.8,0
False,inhibitory,8.2,0.4
False,excitatory,0,0.8
False,excitatory,2.2,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0.7
False,inhibitory,0,0
False,excitatory,2.5,0
False,excitatory,0,0
False,excitatory,27.3,0.4
False,inhibitory,13.7,48.2
False,inhibitory,123.9,53.3
False,excitatory,2,0
False,excitatory,14.2,43.4
False,excitatory,1.3,0
False,excitatory,0,0
False,excitatory,7.6,0
False,excitatory,0.2,0
False,excitatory,163.7,107.8
False,inhibitory,3.5,12.4
False,excitatory,1.2,0
False,inhibitory,0.2,0
False,inhibitory,4.9,0
False,excitatory,0.5,0
False,excitatory,0.2,0
False,excitatory,14.4,24.8
False,excitatory,26.7,29.4
False,inhibitory,30.9,3
False,excitatory,0.8,0
False,excitatory,19.5,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,19.1,8.3
False,excitatory,0.3,0
False,inhibitory,0,0
False,excitatory,8.1,0.2
False,inhibitory,22.7,12.1
False,excitatory,6.1,0
False,excitatory,66.8,60
False,excitatory,1.3,0
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.1,24.5
False,excitatory,0.5,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,6.1,0
False,inhibitory,0.1,0
False,excitatory,0.7,0
False,excitatory,0.1,0.2
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0.2,0
False,excitatory,7,49
False,excitatory,0,0
False,inhibitory,25.4,97.6
False,excitatory,0,0
False,excitatory,4.4,32.7
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,0,0
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,11.6,0
False,excitatory,0.3,0
False,inhibitory,1.9,35.6
False,inhibitory,7.9,21.9
False,inhibitory,2.6,0.1
False,excitatory,6.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,17.2,0
False,excitatory,37.5,23.2
False,inhibitory,0.3,0
False,excitatory,1.7,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,2,0
False,excitatory,0.2,0
False,inhibitory,16.5,9.6
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,10.2,0
False,excitatory,22.2,0
False,excitatory,0.2,0
False,excitatory,1.2,0
False,inhibitory,0.1,0.2
False,inhibitory,35.3,64.9
False,excitatory,0,0
False,excitatory,50.3,52
False,excitatory,1,0
False,excitatory,0.7,0
False,inhibitory,14.2,13.6
False,excitatory,38.1,38.5
False,excitatory,0.5,0
False,inhibitory,19.4,5.2
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.1,0
False,excitatory,42.8,34.8
False,inhibitory,0.8,1.7
False,excitatory,0,0
False,inhibitory,4.8,0.9
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,13.6,6.6
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,7.9,0
False,excitatory,0,0
False,excitatory,92.3,97.8
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,10.9,9.8
False,excitatory,0.5,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,1,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0.1
False,excitatory,15.4,16.3
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,5.7,4
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0.4,0
False,excitatory,4.9,1.6
False,inhibitory,16.7,14.9
False,excitatory,38.2,2.7
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,1.9,3.4
False,inhibitory,9.1,0
False,excitatory,0,0
False,excitatory,13.5,37.2
False,excitatory,1.7,0
False,excitatory,0,0
False,excitatory,6.7,1.4
False,inhibitory,1.2,0
False,excitatory,0.7,0
False,excitatory,0.3,0
False,excitatory,7.9,2
False,inhibitory,25.5,21.3
False,excitatory,8.8,0
False,excitatory,0.2,0
False,excitatory,1.6,0
False,inhibitory,8,0.9
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.5,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,1.3,0
False,excitatory,1,0
False,excitatory,13.5,0
False,inhibitory,11.6,13.8
False,excitatory,0,0
False,excitatory,4.6,3
False,excitatory,0,0
False,excitatory,0.2,0
False,inhibitory,4.8,0
False,excitatory,0,0
False,excitatory,6.9,0
False,excitatory,0,0
False,inhibitory,23.4,22.8
False,excitatory,0.5,0.1
False,excitatory,1.7,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,4.3,1.5
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,27.4,22.8
False,excitatory,0,0
False,excitatory,2.9,0.5
False,excitatory,0,0
False,excitatory,2,0
False,excitatory,18.6,39.9
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,14.8,0
False,excitatory,1.8,0
False,inhibitory,10.3,29.4
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,4.7,1.1
False,excitatory,0.3,0
False,excitatory,1.7,0.2
False,inhibitory,0.2,0
False,inhibitory,98.2,54.6
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.7,0
False,excitatory,3.8,2.8
False,excitatory,26.2,38.4
False,excitatory,1.1,0
False,inhibitory,1,0
False,excitatory,0.4,1.4
False,inhibitory,31.8,34.2
False,excitatory,1.3,0
False,excitatory,1.5,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.8,0.2
False,excitatory,0.1,0
False,inhibitory,2.3,35
False,excitatory,0.8,0
False,inhibitory,0,0
False,excitatory,0.2,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0.3
False,excitatory,0.1,0
False,inhibitory,38.2,0.8
False,excitatory,1.2,0.2
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,6,0.1
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,5.9,0
False,excitatory,22.9,0
False,excitatory,14.4,0
False,excitatory,9,63.4
False,inhibitory,22.1,70
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.2,0
False,excitatory,44.6,0
False,excitatory,0.2,0
False,excitatory,0.1,0.2
False,excitatory,19.4,0
False,excitatory,14.3,57.4
False,excitatory,0,0
False,inhibitory,10.4,4.8
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,7.9,8.6
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,22.4,16.8
False,excitatory,1.9,0
False,excitatory,1.6,0
False,excitatory,0,0
False,excitatory,100,77.8
False,excitatory,25.9,24.8
False,excitatory,0,0
False,excitatory,1.6,22.9
False,excitatory,4.6,12.2
False,inhibitory,34.6,5.3
False,inhibitory,18.6,7.2
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,9.9,0
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,3.9,0
False,excitatory,16.7,5.8
False,excitatory,0.3,0
False,excitatory,0.3,0.5
False,excitatory,31.7,35.5
False,inhibitory,99.6,3
False,excitatory,1.5,0
False,inhibitory,60.6,130.2
False,inhibitory,15,20
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,22.9,24.1
False,inhibitory,33.6,31.8
False,excitatory,0,0
False,excitatory,1,0.5
False,excitatory,16.9,0
False,excitatory,8.2,0.1
False,excitatory,12.8,10.2
False,inhibitory,105.5,55.5
False,excitatory,0.2,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.3,0
False,excitatory,0.2,0
False,excitatory,9.9,0.1
False,excitatory,1.5,0
False,excitatory,0,0
False,excitatory,1,0
False,inhibitory,0.8,0
False,excitatory,4.2,0
False,excitatory,0,0
False,inhibitory,0.3,0
False,excitatory,0,0
False,excitatory,4.6,9.7
False,inhibitory,15.3,33.7
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,40.6,36
False,excitatory,22.3,0.8
False,excitatory,0.1,0
False,excitatory,4.7,17.4
False,excitatory,33.3,23.8
False,excitatory,0,0
False,excitatory,8.5,2.4
False,excitatory,0.1,0.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,14.1,0
False,excitatory,0,0
False,excitatory,30.2,9.6
False,inhibitory,0.2,11.2
False,excitatory,1.1,0
False,excitatory,0.4,0
False,excitatory,0.3,0
False,excitatory,0.2,0
False,excitatory,0,0.4
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.8,34.1
False,excitatory,17.9,0.1
False,excitatory,0,0
False,excitatory,3.4,1.4
False,excitatory,7.5,75
False,excitatory,0.9,0.3
False,inhibitory,180.8,134.6
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.7,0
False,inhibitory,5.7,0.9
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,31,31.5
False,excitatory,0.4,0
False,excitatory,14.9,22
False,inhibitory,0,0.8
False,excitatory,0,0
False,excitatory,3.8,1.1
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,1,0
False,excitatory,1.4,0
False,excitatory,42.7,27
False,excitatory,0,0
False,inhibitory,1.1,0.4
False,inhibitory,12.9,3.4
False,excitatory,1,0
False,excitatory,0.1,0
False,excitatory,16.3,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,1.2,0.1
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,2.8,0
False,excitatory,2.5,0
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,0,0
False,inhibitory,93.8,89.2
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,3.7,0.9
False,excitatory,1.2,3.8
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,17.6,21.9
False,excitatory,3.7,2.2
False,excitatory,0.4,0
False,excitatory,0.4,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.2,0
False,excitatory,0.7,0
False,inhibitory,5.9,0
False,inhibitory,6.6,10
False,excitatory,0,0
False,inhibitory,10,0
False,excitatory,0,0
False,inhibitory,12.8,0
False,excitatory,0,0
False,inhibitory,38,28.7
False,excitatory,0,0
False,excitatory,0.3,0
False,inhibitory,4.1,3.7
False,inhibitory,50.5,80.1
False,excitatory,0,0
False,inhibitory,0.6,0
False,inhibitory,9.6,8.8
False,excitatory,0,0
False,excitatory,0.1,0
False,inhibitory,35.2,0.5
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.3,0
False,excitatory,8.5,42.1
False,excitatory,3.6,0
False,excitatory,0,0
False,excitatory,3.7,0
False,excitatory,0,0
False,excitatory,13.4,0.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.4,0
False,excitatory,0,0
False,inhibitory,19.2,15.3
False,excitatory,6.2,0
False,excitatory,13.1,5.7
False,excitatory,23.6,12.4
False,inhibitory,31,21.2
False,excitatory,2.5,0
False,inhibitory,0,0
False,inhibitory,2.6,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.4,0
False,excitatory,0,0
False,inhibitory,6.1,0.9
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.2,0
False,excitatory,7.9,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,0.3,0
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,45.4,30.6
False,excitatory,0,0
False,excitatory,42.4,44.2
False,excitatory,0,0
False,excitatory,20.7,0
False,inhibitory,0.1,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0.9,0.1
False,excitatory,0.3,0
False,inhibitory,48.3,141.7
False,excitatory,2,0
False,inhibitory,4.1,0.6
False,inhibitory,0,0
False,inhibitory,0,0.1
False,excitatory,0,0
False,excitatory,2,0
False,excitatory,1.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.9,0.7
False,inhibitory,1.6,0
False,excitatory,0.2,0
False,excitatory,0.4,0.1
False,excitatory,0,0
False,excitatory,6,4.7
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,59.8,51.7
False,excitatory,2.7,3.7
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.7,0
False,inhibitory,5.4,0
False,excitatory,36.3,39.6
False,excitatory,0,0
False,excitatory,4.8,2.8
False,excitatory,0.3,0
False,excitatory,2.1,12.1
False,excitatory,11.5,18.5
False,inhibitory,2.9,52.3
False,excitatory,0.5,0
False,excitatory,1.1,1.8
False,excitatory,0,0
False,inhibitory,5.7,5.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,35,24.5
False,excitatory,0,0
False,excitatory,14.3,1.3
False,excitatory,0,0
False,inhibitory,27.5,14.9
False,excitatory,1.8,0
False,excitatory,0,0
False,excitatory,3,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,11.6,7.4
False,excitatory,0.5,0
False,excitatory,0,0
False,inhibitory,46.9,76.3
False,excitatory,1.8,0
False,excitatory,9.9,0
False,excitatory,4.7,0
False,excitatory,0.2,0
False,excitatory,30.3,19.8
False,excitatory,0.2,0
False,excitatory,0.5,0
False,inhibitory,7,9.5
False,excitatory,0,0
False,excitatory,0.9,0
False,excitatory,0.1,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,0.2,29.2
False,excitatory,2,1.4
False,inhibitory,10.2,1.7
False,inhibitory,0,0
False,excitatory,4.6,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,35.9,3.6
False,excitatory,0.2,0
False,excitatory,2.3,0
False,excitatory,0,0
False,excitatory,19.9,39.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.5,0.2
False,inhibitory,50.3,128.7
False,inhibitory,0.9,0
False,excitatory,1.7,0.6
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,1.7,5.4
False,excitatory,0.2,0
False,excitatory,0.3,0
False,inhibitory,19.5,0
False,excitatory,0,0
False,excitatory,2.7,0
False,excitatory,5.2,0.6
False,excitatory,45.7,52.7
False,excitatory,0,0
False,excitatory,12.3,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.5,0
False,excitatory,0.1,0.1
False,excitatory,0,0
False,excitatory,15.4,0
False,inhibitory,9.1,68
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0.1,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,1.4,0
False,excitatory,0,0
False,inhibitory,45.9,57.6
False,excitatory,0.3,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,1.4,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,31.4,5.9
False,excitatory,4.2,0
False,excitatory,6.9,0
False,excitatory,5.1,0
False,excitatory,0.7,0
False,excitatory,0.6,0
False,excitatory,0.1,0
False,excitatory,1.1,15
False,excitatory,0.4,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,0,0
False,inhibitory,105.9,87.9
False,inhibitory,0.9,0.4
False,excitatory,0,0
False,excitatory,0.1,0.3
False,excitatory,5.1,6.8
False,excitatory,0.2,0
False,inhibitory,0.9,3.1
False,inhibitory,7,1.8
False,excitatory,7.3,0
False,inhibitory,0,0
False,inhibitory,7.6,0
False,inhibitory,0.7,0.2
False,excitatory,0.3,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.5,0
False,excitatory,19.6,0
False,excitatory,0,0
False,inhibitory,2.5,0
False,excitatory,0.2,0
False,inhibitory,21.5,0
False,inhibitory,28.2,35.1
False,inhibitory,10.7,2.8
False,inhibitory,7.5,17.6
False,inhibitory,5.3,2.5
False,excitatory,0,0
False,excitatory,0.9,0.7
False,excitatory,11.5,0
False,excitatory,0.5,0
False,excitatory,0.4,0.2
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0.9,0.1
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.1,0
False,excitatory,0.3,0
False,inhibitory,2.8,0.3
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,0.4,0
False,inhibitory,3.3,35.6
False,excitatory,2.2,0
False,excitatory,0,0
False,excitatory,8.1,0
False,excitatory,0,0
