neuron_id,observed,cell_type,teacher_rate_hz,student_rate_hz
2325,False,excitatory,6.4,5.3
2326,False,excitatory,0,0
2327,False,excitatory,0,0
2328,False,excitatory,0,0
2329,False,inhibitory,14.3,12.4
2330,False,excitatory,5.4,4.5
2331,False,excitatory,1.8,1.9
2332,False,excitatory,18.9,18.2
2333,False,excitatory,0.2,0
2334,False,excitatory,0,0
2335,False,excitatory,0.4,0.3
2336,False,inhibitory,13,13.8
2337,False,excitatory,0,0
2339,False,excitatory,0,0
2340,False,excitatory,0.2,0.3
2342,False,excitatory,0,0
2343,False,excitatory,6.1,6.1
2344,False,excitatory,0.1,0
2345,False,excitatory,0,0
2346,False,excitatory,5.9,6.4
2347,False,excitatory,0,0
2348,False,excitatory,0.6,0.7
2349,False,excitatory,0,0
2350,False,inhibitory,5.9,5.3
2351,False,inhibitory,0.3,0.1
2352,False,excitatory,7.6,7.1
2354,False,excitatory,0,0
2355,False,inhibitory,0,0
2356,False,inhibitory,2.7,2.8
2357,False,excitatory,0,0
2358,False,excitatory,0.4,0.4
2359,False,excitatory,0.1,0
2360,False,excitatory,0,0
2361,False,excitatory,0.6,0.4
2362,False,excitatory,0,0
2363,False,excitatory,0.3,0.6
2364,False,excitatory,0,0
2365,False,excitatory,0.1,0.1
2366,False,excitatory,0,0
2367,False,excitatory,0.4,0.3
2368,False,excitatory,0,0
2369,False,excitatory,1,1.1
2370,False,excitatory,0.8,1
2371,False,excitatory,1.9,2
2372,False,excitatory,21,20
2375,False,excitatory,2.8,2.3
2376,False,excitatory,0,0
2377,False,excitatory,0,0
2378,False,excitatory,0.3,0.3
2379,False,excitatory,0.2,0.2
2380,False,excitatory,0,0
2381,False,excitatory,0.4,0.3
2382,False,excitatory,0,0
2383,False,excitatory,3.8,3.8
2384,False,excitatory,0,0.1
2386,False,excitatory,0,0
2387,False,excitatory,0.1,0
2388,False,inhibitory,2.7,2.9
2389,False,excitatory,0,0
2390,False,inhibitory,0.9,1.3
2391,False,excitatory,43.3,42.9
2392,False,excitatory,6.7,7
2393,False,excitatory,0,0
2394,False,excitatory,0,0
2395,False,excitatory,4.7,4.7
2398,False,excitatory,0,0
2399,False,excitatory,38.5,38.7
2400,False,excitatory,0,0
2401,False,excitatory,0,0
2402,False,inhibitory,46.5,54.4
2403,False,excitatory,0.1,0.2
2404,False,excitatory,1.8,1.6
2405,False,excitatory,1.4,1.5
2406,False,inhibitory,0,0.1
2407,False,inhibitory,16.1,14.3
2408,False,excitatory,0.8,1.1
2409,False,excitatory,8,7.5
2410,False,excitatory,62.6,64.5
2411,False,inhibitory,1.3,2.3
2413,False,excitatory,0.4,0.4
2414,False,excitatory,0,0
2415,False,excitatory,0.4,0.3
2416,False,inhibitory,0.2,0.2
2417,False,excitatory,0.7,1
2418,False,excitatory,0,0
2419,False,excitatory,0,0
2420,False,excitatory,1.2,1.3
2421,False,excitatory,0,0
2422,False,excitatory,0,0
2423,False,excitatory,0,0
2424,False,excitatory,0,0
2425,False,excitatory,0,0
2426,False,excitatory,0,0
2428,False,excitatory,0,0
2429,False,excitatory,2,2.6
2431,False,excitatory,0,0
2432,False,excitatory,0,0
2433,False,excitatory,0.8,0.9
2434,False,excitatory,0.2,0.2
2435,False,excitatory,0.4,0.4
2436,False,excitatory,5.3,6
2438,False,excitatory,0,0
2439,False,inhibitory,4.7,5
2440,False,excitatory,0.7,0.8
2441,False,excitatory,0.1,0.2
2442,False,excitatory,0,0.1
2443,False,excitatory,0.2,0.1
2444,False,excitatory,0,0
2445,False,excitatory,0,0
2447,False,excitatory,2.5,3.1
2448,False,inhibitory,108.6,106.2
2449,False,excitatory,1.8,1.8
2450,False,excitatory,8,7.7
2451,False,excitatory,0,0
2452,False,excitatory,0,0
2453,False,excitatory,4.3,3.6
2454,False,excitatory,22.7,22.5
2455,False,inhibitory,0,0
2456,False,excitatory,0,0
2457,False,excitatory,0,0
2458,False,inhibitory,0.3,0.1
2459,False,excitatory,0,0
2460,False,excitatory,0,0
2461,False,excitatory,0,0
2462,False,excitatory,1.6,1.3
2463,False,excitatory,0.5,0.5
2464,False,excitatory,2.6,1.9
2465,False,excitatory,0.5,0.4
2466,False,excitatory,2.1,2.2
2467,False,excitatory,0,0
2469,False,excitatory,0,0
2470,False,excitatory,0.1,0.1
2471,False,excitatory,0,0
2472,False,inhibitory,1.6,2.2
2473,False,inhibitory,13,13.3
2474,False,excitatory,0.3,0.1
2475,False,excitatory,10.7,10.7
2476,False,excitatory,12.3,11
2477,False,excitatory,0,0
2479,False,inhibitory,4.7,3.9
2480,False,inhibitory,0,0
2481,False,excitatory,0,0
2482,False,excitatory,0.8,0.6
2483,False,inhibitory,61.7,56.9
2484,False,excitatory,0,0
2485,False,excitatory,0,0.1
2486,False,excitatory,0,0
2487,False,excitatory,0,0
2488,False,excitatory,30.7,29.4
2489,False,inhibitory,0.1,0
2490,False,excitatory,1.9,1.6
2491,False,excitatory,0.4,0.2
2492,False,excitatory,1.4,1.4
2495,False,excitatory,0,0
2497,False,excitatory,0,0
2498,False,excitatory,0,0
2499,False,excitatory,2.9,3.2
2500,False,excitatory,0,0
2501,False,excitatory,0,0
2502,False,excitatory,0.3,0.3
2503,False,inhibitory,11.3,12.5
2504,False,excitatory,0,0
2505,False,excitatory,0,0
2506,False,excitatory,0,0
2507,False,inhibitory,17.7,17.9
2508,False,inhibitory,0.1,0.1
2509,False,excitatory,0,0
2513,False,excitatory,0,0
2514,False,excitatory,0.3,0.3
2515,False,inhibitory,4.6,5.9
2516,False,excitatory,0.2,0.1
2517,False,excitatory,5.8,3.7
2519,False,excitatory,0,0
2520,False,excitatory,0,0
2521,False,excitatory,0,0
2522,False,excitatory,0,0
2523,False,excitatory,1.1,1.3
2524,False,excitatory,0.5,0.7
2526,False,excitatory,1,1
2527,False,excitatory,0.2,0.1
2528,False,excitatory,0,0
2529,False,excitatory,0,0
2530,False,excitatory,0,0.1
2531,False,excitatory,0.2,0.2
2533,False,excitatory,0,0
2534,False,excitatory,0,0
2535,False,excitatory,0,0
2536,False,excitatory,0.2,0.4
2538,False,inhibitory,4.8,4.5
2539,False,excitatory,0.4,0.4
2540,False,excitatory,0,0
2541,False,inhibitory,0.4,0.5
2542,False,excitatory,0,0
2543,False,inhibitory,1.9,1.9
2544,False,excitatory,1,1.2
2545,False,excitatory,0,0
2546,False,excitatory,2.7,2.9
2547,False,excitatory,6.6,6.8
2548,False,excitatory,0,0
2549,False,inhibitory,0,0
2550,False,excitatory,0,0
2551,False,inhibitory,5.6,5.1
2552,False,excitatory,0,0
2553,False,inhibitory,0.9,0.6
2554,False,excitatory,5.5,5
2555,False,excitatory,0,0
2556,False,excitatory,1.8,2.1
2558,False,excitatory,3.3,3.7
2559,False,inhibitory,23.6,26.2
2560,False,excitatory,2.4,3
2561,False,excitatory,0,0
2562,False,excitatory,0,0
2563,False,excitatory,1.3,1.1
2565,False,excitatory,2.6,2.8
2566,False,inhibitory,0.2,0.1
2568,False,excitatory,0,0
2569,False,excitatory,10.2,9.8
2570,False,excitatory,0,0
2571,False,excitatory,0,0
2572,False,excitatory,45.1,43.8
2573,False,excitatory,0,0.1
2574,False,excitatory,0,0
2575,False,excitatory,0,0
2576,False,excitatory,0,0
2577,False,excitatory,2.2,2.3
2578,False,excitatory,9.8,9.6
2579,False,excitatory,0.4,0.4
2581,False,excitatory,0,0
2582,False,excitatory,0.5,0.6
2583,False,excitatory,0.2,0.3
2584,False,excitatory,0,0
2585,False,inhibitory,0,0
2586,False,inhibitory,7.9,9.1
2588,False,inhibitory,12.5,13
2589,False,excitatory,1.4,1.3
2590,False,excitatory,0.7,0.9
2591,False,excitatory,4.3,4.2
2592,False,excitatory,0,0
2593,False,excitatory,1.1,1.1
2594,False,excitatory,0.9,1.2
2595,False,inhibitory,0.1,0
2596,False,excitatory,0.2,0.2
2597,False,inhibitory,28.4,30
2598,False,excitatory,3,3.1
2599,False,inhibitory,1,1
2600,False,inhibitory,8.9,8.5
2601,False,excitatory,0,0
2602,False,excitatory,0,0
2603,False,inhibitory,6.7,5.9
2604,False,inhibitory,32.8,33.3
2605,False,excitatory,0,0
2606,False,excitatory,7.4,8.2
2607,False,excitatory,0,0
2609,False,inhibitory,0,0
2610,False,excitatory,0,0
2611,False,excitatory,2.6,2.9
2612,False,excitatory,1.8,1.8
2613,False,excitatory,0,0
2614,False,excitatory,5.6,4.2
2615,False,inhibitory,35.1,30.2
2616,False,inhibitory,0.3,0.6
2617,False,excitatory,3.4,3.7
2618,False,excitatory,0,0
2619,False,inhibitory,0.6,0.5
2620,False,excitatory,0,0
2621,False,excitatory,1.5,1.4
2622,False,excitatory,36.1,38.3
2623,False,excitatory,4.6,4.3
2624,False,excitatory,0.4,0.3
2625,False,excitatory,0,0
2626,False,excitatory,1.1,2.6
2627,False,excitatory,0.4,0.6
2628,False,excitatory,0,0
2629,False,excitatory,0.3,0.3
2630,False,excitatory,1.5,0.9
2631,False,excitatory,7.6,7.2
2633,False,excitatory,0.3,0.2
2634,False,excitatory,0.2,0.1
2635,False,excitatory,0,0
2636,False,inhibitory,11.9,10
2638,False,excitatory,0,0
2639,False,inhibitory,17.8,17.2
2640,False,excitatory,0,0
2641,False,excitatory,0.1,0.3
2642,False,excitatory,0,0
2643,False,excitatory,0,0
2644,False,excitatory,7.5,7
2645,False,excitatory,0.5,0.5
2646,False,excitatory,0,0.1
2647,False,excitatory,0.4,0.4
2648,False,excitatory,0,0
2650,False,excitatory,2,1.9
2651,False,excitatory,19.3,19.9
2652,False,excitatory,0,0
2653,False,excitatory,0.7,0.7
2654,False,excitatory,0.2,0.1
2655,False,excitatory,0.1,0.1
2656,False,inhibitory,6.5,6.5
2657,False,excitatory,0,0.1
2658,False,excitatory,0.5,0.7
2659,False,inhibitory,37.4,31.5
2661,False,excitatory,1,0.6
2662,False,excitatory,22.5,22.9
2663,False,excitatory,0,0
2664,False,excitatory,0,0
2665,False,inhibitory,0.3,0.4
2666,False,excitatory,0,0
2667,False,excitatory,0.2,0.1
2668,False,inhibitory,1.8,2
2669,False,excitatory,6.2,5.6
2670,False,excitatory,0,0.1
2671,False,excitatory,0,0
2672,False,excitatory,4.3,5
2673,False,excitatory,0,0.1
2674,False,excitatory,1.1,0.9
2675,False,excitatory,15.6,16.7
2676,False,inhibitory,0.2,0.2
2677,False,excitatory,0.1,0
2678,False,excitatory,11.7,11.9
2679,False,excitatory,0.3,0.3
2680,False,excitatory,0,0.2
2682,False,excitatory,0,0
2683,False,excitatory,0.6,0.3
2684,False,excitatory,0.2,0.2
2686,False,inhibitory,69.3,64.1
2687,False,excitatory,0.2,0.3
2688,False,inhibitory,11.5,10.2
2689,False,excitatory,0.1,0.1
2690,False,excitatory,0.1,0.1
2691,False,excitatory,4.7,4.6
2693,False,inhibitory,0.6,0.3
2694,False,excitatory,11.9,11.8
2695,False,excitatory,0,0
2697,False,excitatory,0,0
2699,False,excitatory,7.2,7
2700,False,excitatory,2,2
2701,False,inhibitory,50.7,50.2
2702,False,excitatory,0.1,0.1
2703,False,excitatory,0,0.1
2704,False,inhibitory,10,8.8
2705,False,excitatory,0.2,0.1
2706,False,excitatory,0.4,0.2
2707,False,excitatory,0,0
2708,False,inhibitory,13.1,12.9
2709,False,inhibitory,0,0
2710,False,excitatory,0,0.1
2711,False,excitatory,0,0
2712,False,excitatory,10.5,11.1
2713,False,excitatory,0.1,0.1
2717,False,excitatory,0,0.1
2718,False,inhibitory,20.3,20.2
2719,False,excitatory,1.5,1.1
2721,False,excitatory,0,0
2722,False,excitatory,0,0
2723,False,excitatory,3.2,3.1
2724,False,excitatory,0,0
2725,False,excitatory,0,0
2726,False,excitatory,8.8,8.7
2728,False,excitatory,0,0
2729,False,excitatory,0,0
2730,False,inhibitory,10.1,8.8
2731,False,excitatory,20,13.7
2732,False,inhibitory,2.3,2.8
2733,False,excitatory,0,0
2734,False,excitatory,0.4,0.4
2735,False,excitatory,0,0
2736,False,excitatory,0,0
2737,False,excitatory,18.9,19.5
2738,False,excitatory,0,0
2739,False,excitatory,1.1,0.9
2740,False,excitatory,0,0
2741,False,excitatory,0.3,0.4
2742,False,excitatory,0.2,0.2
2743,False,excitatory,0,0
2744,False,inhibitory,0.9,0.6
2745,False,excitatory,2.1,1.9
2746,False,excitatory,0.8,0.8
2747,False,excitatory,0,0
2748,False,excitatory,1.7,3
2749,False,inhibitory,0.8,0.4
2750,False,excitatory,6.1,4.9
2751,False,excitatory,0.5,0
2752,False,excitatory,0,0.1
2753,False,excitatory,11.4,11.6
2754,False,excitatory,0.1,0
2755,False,excitatory,0.1,0
2756,False,excitatory,9.9,9.8
2757,False,inhibitory,1.7,2
2758,False,excitatory,0,0
2759,False,inhibitory,143.5,147
2760,False,inhibitory,12.3,10.8
2761,False,excitatory,0,0
2762,False,excitatory,0.2,0.2
2763,False,excitatory,0,0
2764,False,excitatory,0,0
2765,False,excitatory,36.4,37.5
2766,False,excitatory,8.5,8.9
2767,False,excitatory,0,0
2768,False,excitatory,0,0
2769,False,excitatory,0.1,0
2770,False,excitatory,20.8,19.5
2771,False,excitatory,7.6,6.7
2772,False,excitatory,0,0
2773,False,excitatory,0,0
2774,False,excitatory,4.5,4.4
2775,False,excitatory,61.3,63.9
2776,False,inhibitory,0.4,0.2
2777,False,inhibitory,4.3,4.2
2778,False,excitatory,0,0
2779,False,excitatory,0.1,0.1
2780,False,excitatory,0,0
2781,False,inhibitory,0.4,0.4
2782,False,excitatory,6.4,5.5
2783,False,excitatory,0,0.1
2784,False,excitatory,0,0
2785,False,inhibitory,3.2,4
2786,False,excitatory,0.9,1.3
2787,False,excitatory,0.2,0.1
2788,False,excitatory,7.4,8
2789,False,inhibitory,23.4,21.1
2790,False,excitatory,1.6,1.4
2791,False,excitatory,0,0
2792,False,inhibitory,0,0
2793,False,inhibitory,4,4.2
2794,False,excitatory,3,3.4
2795,False,excitatory,1.7,1.5
2796,False,excitatory,0,0
2797,False,excitatory,0,0
2798,False,inhibitory,32.6,28.8
2800,False,excitatory,0,0
2803,False,excitatory,0,0
2804,False,excitatory,0.1,0
2805,False,excitatory,32.2,31.6
2806,False,excitatory,0,0
2808,False,excitatory,60.9,60.5
2809,False,excitatory,0,0
2810,False,excitatory,0,0
2811,False,excitatory,0.1,0.2
2812,False,inhibitory,6.5,6.6
2813,False,excitatory,0,0
2814,False,excitatory,0,0
2816,False,excitatory,0,0
2817,False,excitatory,37.1,40.7
2818,False,excitatory,27.3,25
2819,False,inhibitory,2.1,1.8
2820,False,excitatory,0.7,0.7
2822,False,excitatory,0,0
2823,False,inhibitory,6.2,5.9
2824,False,excitatory,0,0
2825,False,excitatory,0,0
2826,False,excitatory,0,0
2827,False,inhibitory,21,19.6
2829,False,excitatory,14.2,13.6
2830,False,excitatory,0.1,0
2831,False,inhibitory,6.4,6.7
2832,False,excitatory,0,0
2833,False,excitatory,0,0
2834,False,excitatory,0,0
2835,False,excitatory,9.6,9.6
2836,False,excitatory,0.3,0.2
2837,False,excitatory,0,0
2839,False,excitatory,9.4,10.4
2840,False,inhibitory,3.2,2.9
2841,False,excitatory,3.2,3.2
2843,False,excitatory,0,0
2844,False,excitatory,10.7,12.6
2846,False,excitatory,0,0
2847,False,excitatory,2.4,2.2
2848,False,excitatory,0.6,0.7
2849,False,excitatory,0,0
2850,False,excitatory,0,0
2852,False,excitatory,0,0
2853,False,excitatory,0,0
2854,False,excitatory,0.7,0.6
2855,False,excitatory,0,0
2856,False,excitatory,0,0
2857,False,excitatory,1.4,0.9
2858,False,excitatory,0,0
2859,False,excitatory,17.2,16.9
2860,False,inhibitory,6.7,6.9
2861,False,excitatory,0,0
2862,False,excitatory,0,0
2863,False,inhibitory,22.6,24.1
2864,False,excitatory,0.3,0.2
2865,False,excitatory,0,0
2866,False,excitatory,0,0
2867,False,excitatory,0.7,0.8
2868,False,excitatory,0.6,0.8
2869,False,excitatory,0,0
2870,False,excitatory,0,0
2871,False,excitatory,0.6,0.7
2872,False,excitatory,6.3,6.6
2873,False,excitatory,0.1,0.1
2874,False,inhibitory,186.8,177.4
2876,False,inhibitory,0.5,0.6
2877,False,excitatory,0,0
2878,False,inhibitory,12.9,12.6
2879,False,excitatory,0.2,0.3
2880,False,excitatory,2.8,2.9
2881,False,inhibitory,41.8,41.3
2882,False,excitatory,1,1.2
2883,False,excitatory,6.9,7.2
2885,False,excitatory,9.6,9.9
2886,False,excitatory,1.4,1
2887,False,excitatory,0.3,0.3
2888,False,excitatory,0,0
2889,False,excitatory,0,0
2890,False,excitatory,11.7,11.4
2891,False,excitatory,0,0
2892,False,excitatory,3.4,3.5
2893,False,inhibitory,7.6,8.5
2894,False,inhibitory,0,0.1
2895,False,excitatory,0,0
2896,False,excitatory,0,0
2897,False,excitatory,0.4,0.3
2898,False,excitatory,0,0
2899,False,excitatory,8.9,10.8
2900,False,excitatory,3.4,3.4
2901,False,excitatory,2.5,2.5
2902,False,inhibitory,0.2,0
2903,False,excitatory,0.3,0.5
2904,False,excitatory,0.3,0.3
2905,False,excitatory,11.5,12
2906,False,excitatory,5.3,4.8
2907,False,excitatory,0.7,0.7
2908,False,excitatory,0.1,0.1
2909,False,excitatory,1.9,1.9
2910,False,excitatory,0.8,0.8
2911,False,excitatory,0,0
2912,False,excitatory,0.7,0.5
2914,False,excitatory,0,0
2915,False,inhibitory,52.3,50.3
2916,False,excitatory,10,9.1
2917,False,excitatory,1.8,1.9
2918,False,excitatory,3.7,4
2919,False,excitatory,0,0
2920,False,inhibitory,7.3,7.6
2921,False,excitatory,0,0
2922,False,excitatory,0.2,0.3
2923,False,excitatory,3.5,3
2924,False,excitatory,5,5.8
2925,False,excitatory,1.8,2
2926,False,excitatory,0,0
2927,False,excitatory,5.5,5.3
2928,False,excitatory,0,0
2929,False,excitatory,3.6,3.2
2930,False,excitatory,0,0
2931,False,inhibitory,0,0.2
2932,False,inhibitory,53.5,48.6
2933,False,excitatory,0,0
2935,False,inhibitory,15.3,14.5
2936,False,excitatory,0,0
2937,False,excitatory,0,0
2938,False,excitatory,1.3,1.2
2940,False,inhibitory,32.7,36.7
2941,False,inhibitory,16.6,17.6
2942,False,inhibitory,7,8.4
2943,False,excitatory,0.9,0.6
2944,False,excitatory,0,0
2945,False,excitatory,0,0
2946,False,excitatory,0,0
2948,False,excitatory,4.2,4.4
2949,False,excitatory,0,0
2951,False,excitatory,0.7,0.8
2952,False,inhibitory,57.9,56.8
2953,False,excitatory,0.2,0.2
2954,False,excitatory,5.8,6.1
2955,False,excitatory,1.1,1
2956,False,inhibitory,0.7,1
2957,False,excitatory,0.2,0.2
2958,False,excitatory,30.4,31.2
2959,False,excitatory,2.9,2.4
2960,False,inhibitory,7.6,8
2961,False,excitatory,0,0
2962,False,excitatory,0.3,0.2
2963,False,excitatory,0,0
2964,False,excitatory,12.4,12.7
2966,False,excitatory,0.3,0.3
2967,False,excitatory,0.3,0.3
2968,False,excitatory,0.5,0.7
2969,False,excitatory,7.1,7.1
2970,False,excitatory,12.2,13.5
2971,False,excitatory,0,0
2972,False,excitatory,0,0
2974,False,excitatory,12.8,12.1
2975,False,excitatory,0,0
2976,False,excitatory,0,0
2977,False,excitatory,4.2,3.9
2978,False,excitatory,2.3,2.4
2979,False,inhibitory,20.3,24.1
2980,False,excitatory,2.7,2.3
2981,False,excitatory,0,0.1
2984,False,excitatory,1.9,2.3
2985,False,excitatory,0,0
2986,False,excitatory,1.4,0.5
2987,False,inhibitory,6,5.3
2988,False,inhibitory,24.1,24.9
2989,False,excitatory,0.1,0.3
2990,False,inhibitory,1.3,1.3
2991,False,excitatory,0,0
2992,False,excitatory,0,0
2993,False,inhibitory,11.6,11.4
2994,False,excitatory,0,0
2995,False,inhibitory,13.4,12.7
2996,False,excitatory,0,0
2997,False,excitatory,1.7,2
2999,False,excitatory,3.8,3.4
3000,False,excitatory,0,0
3001,False,excitatory,0.1,0.1
3002,False,excitatory,0,0
3004,False,excitatory,0,0
3005,False,excitatory,1,0.8
3006,False,excitatory,18.6,18.5
3007,False,excitatory,12,12.6
3008,False,excitatory,0,0
3009,False,excitatory,0,0
3010,False,excitatory,0,0
3011,False,inhibitory,1.1,1.1
3013,False,excitatory,0,0
3015,False,excitatory,5.7,6.5
3016,False,excitatory,25.5,25.6
3018,False,excitatory,0,0
3019,False,inhibitory,14.9,14.7
3021,False,excitatory,0,0
3022,False,excitatory,0.6,0.8
3024,False,excitatory,4.9,4.9
3025,False,excitatory,0.5,0.5
3027,False,excitatory,0,0
3028,False,excitatory,1.8,2
3029,False,excitatory,0.5,0.4
3030,False,excitatory,1.2,1.1
3031,False,excitatory,0,0
3032,False,excitatory,0,0
3033,False,inhibitory,13.8,12.4
3034,False,excitatory,2.9,3
3035,False,excitatory,1.1,1.1
3036,False,excitatory,1.5,1.5
3037,False,inhibitory,0.5,0.9
3038,False,excitatory,5.1,5.4
3041,False,excitatory,0.7,0.6
3042,False,excitatory,0,0
3043,False,excitatory,6.4,6.4
3044,False,excitatory,0.6,0.5
3045,False,inhibitory,1.2,1.3
3047,False,excitatory,14.2,14.4
3048,False,inhibitory,0.1,0.1
3049,False,excitatory,3.2,3.2
3051,False,excitatory,11.9,11.3
3052,False,excitatory,2.8,3.1
3053,False,excitatory,0,0
3054,False,excitatory,0,0
3055,False,excitatory,0,0
3056,False,excitatory,0.2,0.4
3057,False,excitatory,0.8,1
3058,False,excitatory,1.4,1.3
3059,False,excitatory,0.3,0.2
3060,False,inhibitory,6.4,5.2
3061,False,inhibitory,4.2,4
3062,False,excitatory,1.6,1.4
3063,False,excitatory,0,0
3064,False,excitatory,4,4.6
3065,False,excitatory,0,0
3066,False,excitatory,0,0
3067,False,excitatory,0.7,1
3068,False,excitatory,4.8,5.2
3071,False,excitatory,1.6,1.5
3072,False,excitatory,0.1,0
3073,False,excitatory,0,0
3075,False,inhibitory,10.6,11.4
3076,False,inhibitory,8.2,6.5
3077,False,excitatory,0,0
3078,False,excitatory,12.1,12.2
3079,False,excitatory,0,0
3081,False,excitatory,0,0
3082,False,excitatory,2.3,2.3
3084,False,inhibitory,4.7,3.9
3086,False,inhibitory,0,0
3087,False,inhibitory,0.1,0.2
3088,False,excitatory,0.2,0.2
3089,False,inhibitory,140,140.6
3090,False,excitatory,2.1,1.7
3091,False,excitatory,7,6.6
3092,False,excitatory,0.3,0.5
3093,False,excitatory,0,0
3094,False,excitatory,0,0
3095,False,excitatory,0,0
3097,False,excitatory,0,0
3099,False,inhibitory,11.6,9.4
3100,False,excitatory,0.2,0.2
3101,False,excitatory,0,0
3102,False,excitatory,0.2,0.2
3103,False,excitatory,8.9,8.5
3104,False,excitatory,4.5,3.9
3105,False,excitatory,0,0
3107,False,excitatory,0,0
3108,False,excitatory,0,0
3109,False,excitatory,0,0
3110,False,excitatory,0,0
3111,False,inhibitory,25,21
3112,False,excitatory,16.4,17.4
3113,False,excitatory,0,0.1
3114,False,excitatory,3.1,3.2
3115,False,excitatory,1.7,1.4
3116,False,excitatory,0,0
3117,False,excitatory,2.3,1.9
3118,False,inhibitory,16.7,12.4
3119,False,inhibitory,27.1,28
3120,False,inhibitory,115.6,119.9
3121,False,excitatory,0,0
3122,False,excitatory,0.7,0.6
3123,False,excitatory,0,0
3124,False,excitatory,0.1,0
3125,False,excitatory,0.1,0.5
3126,False,excitatory,0,0
3127,False,excitatory,0,0
3128,False,inhibitory,0.3,0.3
3129,False,excitatory,32.8,31.2
3131,False,excitatory,5,4.8
3132,False,excitatory,0,0
3133,False,excitatory,0.9,0.8
3134,False,excitatory,0.4,0.2
3135,False,excitatory,0,0
3136,False,excitatory,0.5,0.4
3137,False,inhibitory,31.9,31.6
3138,False,excitatory,0,0
3139,False,excitatory,0.1,0.1
3140,False,excitatory,0.6,0.5
3141,False,inhibitory,0.3,0.2
3142,False,inhibitory,33.8,39.5
3143,False,excitatory,0.1,0
3145,False,excitatory,0.7,0.5
3146,False,excitatory,3.5,2.5
3147,False,excitatory,0,0
3148,False,excitatory,3.5,3.3
3149,False,excitatory,0,0
3150,False,inhibitory,0,0
3151,False,excitatory,0,0
3152,False,excitatory,3.3,3.1
3153,False,excitatory,0.2,0.2
3154,False,excitatory,1.9,2.4
3155,False,excitatory,0,0
3156,False,excitatory,0,0
3157,False,excitatory,1.3,0.8
3158,False,excitatory,0,0
3159,False,excitatory,5.4,5.2
3160,False,excitatory,0.8,1
3161,False,excitatory,0,0
3162,False,excitatory,0.1,0.1
3163,False,excitatory,0,0
3164,False,excitatory,0,0
3165,False,excitatory,3.6,3.7
3166,False,excitatory,4.9,4.4
3167,False,excitatory,28.3,27.7
3168,False,excitatory,1.2,0.7
3169,False,excitatory,4.2,4.1
3170,False,excitatory,0.4,1.2
3171,False,excitatory,0,0
3172,False,inhibitory,18.5,20.3
3173,False,excitatory,0,0
3174,False,excitatory,9.8,10.7
3175,False,excitatory,0,0.1
3176,False,excitatory,0,0
3177,False,excitatory,0.3,0.3
3178,False,inhibitory,1.4,2.1
3179,False,excitatory,0.1,0
3180,False,inhibitory,6.7,6.8
3181,False,excitatory,0.4,0.3
3182,False,excitatory,0,0
3183,False,excitatory,0,0
3184,False,excitatory,0.3,0.2
3185,False,excitatory,0,0
3186,False,excitatory,0,0
3187,False,inhibitory,0,0
3188,False,excitatory,0.5,0.5
3189,False,inhibitory,44.5,42.3
3190,False,excitatory,0.3,0.2
3191,False,excitatory,3.4,3.6
3192,False,excitatory,1.4,1.7
3193,False,excitatory,0.1,0
3194,False,excitatory,8.8,9.4
3195,False,inhibitory,8.9,8
3196,False,excitatory,0.2,0.4
3197,False,excitatory,0,0
3199,False,excitatory,2.6,1.9
3200,False,excitatory,1.4,1.4
3201,False,excitatory,22.8,24
3202,False,excitatory,0,0
3203,False,excitatory,3.3,3.1
3204,False,excitatory,134.4,135.3
3205,False,excitatory,0.5,0.4
3206,False,inhibitory,12.7,10.7
3207,False,excitatory,0,0
3208,False,excitatory,7.4,7.5
3209,False,excitatory,0.6,0.9
3210,False,excitatory,2.9,3.2
3211,False,inhibitory,0,0
3212,False,inhibitory,0,0
3213,False,excitatory,0,0
3214,False,excitatory,0,0
3215,False,excitatory,0.2,0.5
3217,False,excitatory,4.6,4.2
3219,False,excitatory,0,0
3220,False,excitatory,0,0
3223,False,excitatory,0.1,0.3
3224,False,excitatory,0,0
3225,False,excitatory,1.2,1.2
3226,False,inhibitory,8.8,9
3227,False,excitatory,0.2,0.1
3228,False,excitatory,0,0
3229,False,inhibitory,4.3,4.4
3230,False,excitatory,0.1,0.1
3231,False,excitatory,0.8,0.3
3232,False,excitatory,0.1,0.1
3233,False,excitatory,0.1,0
3234,False,excitatory,5.1,4.7
3236,False,inhibitory,69,66.4
3237,False,excitatory,2.6,1.8
3238,False,excitatory,0,0
3239,False,excitatory,0,0
3240,False,excitatory,10.1,10
3241,False,excitatory,1.6,2.3
3242,False,excitatory,0,0
3243,False,inhibitory,14.4,13.4
3244,False,inhibitory,0,0
3245,False,excitatory,0.9,0.9
3246,False,excitatory,0.1,0.1
3247,False,inhibitory,0.3,0.1
3249,False,excitatory,0,0
3250,False,excitatory,1,0.9
3251,False,excitatory,0.5,0.4
3252,False,inhibitory,3.5,2.5
3253,False,excitatory,0,0.1
3254,False,inhibitory,1,0.9
3255,False,excitatory,10.2,9.4
3256,False,excitatory,0.1,0.1
3257,False,excitatory,3.7,3.5
3258,False,excitatory,0,0
3259,False,excitatory,0,0
3260,False,excitatory,0,0
3261,False,excitatory,0,0
3262,False,excitatory,0,0
3263,False,excitatory,2.6,3.2
3264,False,excitatory,0,0
3265,False,inhibitory,9.1,7.6
3266,False,inhibitory,13.5,14
3267,False,excitatory,0.3,0.3
3268,False,excitatory,0.2,0.1
3269,False,excitatory,14.8,14.4
